#,id,amount_requested,purpose,term_months,monthly_income,existing_loans,risk_score,ai_decision,ml_scoring_output,status,notes,submitted_at,reviewed_at,updated_at,credit_score_records,user_id
7589,7589,811924.00,personal,48,61040.20,0,,approve,,approved,,2025-05-02 05:44:11.749198,,2025-05-02 05:44:11.749237,,11
7590,7590,226241.00,home,60,71523.38,0,,reject,,rejected,,2025-05-02 05:44:11.973452,,2025-05-02 05:44:11.973489,,36
7591,7591,162481.00,education,12,55220.63,0,,reject,,rejected,,2025-05-02 05:44:12.248613,,2025-05-02 05:44:12.248641,,199
7592,7592,993951.00,personal,60,114996.42,0,,approve,,approved,,2025-05-02 05:44:12.473128,,2025-05-02 05:44:12.473157,,251
7593,7593,452828.00,medical,60,54975.11,1,,reject,,rejected,,2025-05-02 05:44:12.677117,,2025-05-02 05:44:12.677153,,131
7594,7594,988498.00,home,24,56715.52,1,,reject,,rejected,,2025-05-02 05:44:12.850484,,2025-05-02 05:44:12.850520,,158
7595,7595,248032.00,education,48,20817.00,1,,reject,,rejected,,2025-05-02 05:44:13.054699,,2025-05-02 05:44:13.054746,,88
7596,7596,89488.00,personal,36,87488.50,0,,reject,,rejected,,2025-05-02 05:44:13.279116,,2025-05-02 05:44:13.279152,,167
7597,7597,457651.00,personal,24,36455.03,0,,reject,,rejected,,2025-05-02 05:44:13.523764,,2025-05-02 05:44:13.523801,,266
7598,7598,801320.00,business,60,43542.97,0,,reject,,rejected,,2025-05-02 05:44:13.759487,,2025-05-02 05:44:13.759514,,86
7599,7599,970171.00,medical,36,120090.45,1,,reject,,rejected,,2025-05-02 05:44:13.994183,,2025-05-02 05:44:13.994211,,53
7600,7600,61385.00,business,12,97487.74,1,,approve,,approved,,2025-05-02 05:44:14.269458,,2025-05-02 05:44:14.269488,,238
7601,7601,105324.00,education,24,115718.43,0,,reject,,rejected,,2025-05-02 05:44:14.534568,,2025-05-02 05:44:14.534617,,218
7602,7602,415371.00,business,12,34467.55,1,,reject,,rejected,,2025-05-02 05:44:14.799773,,2025-05-02 05:44:14.799800,,298
7603,7603,563443.00,medical,12,61040.20,0,,reject,,rejected,,2025-05-02 05:44:15.064876,,2025-05-02 05:44:15.064906,,11
7604,7604,685264.00,business,60,80244.20,1,,reject,,rejected,,2025-05-02 05:44:15.329863,,2025-05-02 05:44:15.329890,,224
7605,7605,321909.00,personal,48,51936.12,0,,reject,,rejected,,2025-05-02 05:44:15.574592,,2025-05-02 05:44:15.574620,,12
7606,7606,547484.00,medical,60,78010.24,1,,reject,,rejected,,2025-05-02 05:44:15.829546,,2025-05-02 05:44:15.829574,,171
7607,7607,672360.00,education,60,68063.06,1,,reject,,rejected,,2025-05-02 05:44:16.206702,,2025-05-02 05:44:16.206753,,172
7608,7608,503301.00,home,48,94843.87,0,,reject,,rejected,,2025-05-02 05:44:16.441145,,2025-05-02 05:44:16.441175,,212
7609,7609,876101.00,business,48,121028.44,1,,reject,,rejected,,2025-05-02 05:44:16.716673,,2025-05-02 05:44:16.716703,,156
7610,7610,553046.00,home,48,81976.95,1,,reject,,rejected,,2025-05-02 05:44:16.941077,,2025-05-02 05:44:16.941108,,51
7611,7611,119043.00,personal,48,97437.82,0,,reject,,rejected,,2025-05-02 05:44:17.155202,,2025-05-02 05:44:17.155229,,200
7612,7612,357002.00,home,48,65536.73,1,,reject,,rejected,,2025-05-02 05:44:17.379679,,2025-05-02 05:44:17.379718,,268
7613,7613,312140.00,medical,24,90005.01,0,,approve,,approved,,2025-05-02 05:44:17.624384,,2025-05-02 05:44:17.624411,,84
7614,7614,419318.00,home,12,91832.49,1,,reject,,rejected,,2025-05-02 05:44:17.870440,,2025-05-02 05:44:17.870467,,69
7615,7615,123858.00,home,12,92498.94,1,,approve,,approved,,2025-05-02 05:44:18.084588,,2025-05-02 05:44:18.084625,,76
7616,7616,144941.00,home,60,92498.94,1,,approve,,approved,,2025-05-02 05:44:18.349811,,2025-05-02 05:44:18.349849,,76
7617,7617,205342.00,education,60,123558.48,0,,reject,,rejected,,2025-05-02 05:44:18.584474,,2025-05-02 05:44:18.584516,,241
7618,7618,740093.00,home,24,107403.13,0,,reject,,rejected,,2025-05-02 05:44:18.788208,,2025-05-02 05:44:18.788234,,104
7619,7619,635552.00,personal,12,98318.20,0,,reject,,rejected,,2025-05-02 05:44:18.992109,,2025-05-02 05:44:18.992136,,163
7620,7620,696033.00,home,48,80149.69,0,,reject,,rejected,,2025-05-02 05:44:19.298196,,2025-05-02 05:44:19.298225,,250
7621,7621,939931.00,medical,12,70820.89,0,,reject,,rejected,,2025-05-02 05:44:19.481656,,2025-05-02 05:44:19.481686,,280
7622,7622,501548.00,education,48,28069.94,0,,reject,,rejected,,2025-05-02 05:44:19.685686,,2025-05-02 05:44:19.685727,,176
7623,7623,635829.00,medical,12,120044.21,0,,reject,,rejected,,2025-05-02 05:44:19.981539,,2025-05-02 05:44:19.981569,,225
7624,7624,834307.00,medical,60,117505.87,0,,reject,,rejected,,2025-05-02 05:44:20.205897,,2025-05-02 05:44:20.205926,,95
7625,7625,968607.00,education,12,110560.56,1,,reject,,rejected,,2025-05-02 05:44:20.389404,,2025-05-02 05:44:20.389432,,110
7626,7626,990951.00,business,24,83350.78,0,,reject,,rejected,,2025-05-02 05:44:20.613888,,2025-05-02 05:44:20.613935,,106
7627,7627,372379.00,education,36,31665.52,0,,reject,,rejected,,2025-05-02 05:44:20.848387,,2025-05-02 05:44:20.848417,,202
7628,7628,961259.00,home,60,55220.63,1,,reject,,rejected,,2025-05-02 05:44:21.296530,,2025-05-02 05:44:21.296560,,199
7629,7629,801504.00,medical,48,54975.11,1,,reject,,rejected,,2025-05-02 05:44:21.693844,,2025-05-02 05:44:21.693875,,131
7630,7630,477978.00,business,36,91832.49,1,,reject,,rejected,,2025-05-02 05:44:22.083178,,2025-05-02 05:44:22.083216,,69
7631,7631,318597.00,personal,36,14489.53,1,,reject,,rejected,,2025-05-02 05:44:22.297748,,2025-05-02 05:44:22.297787,,128
7632,7632,160461.00,home,24,22173.56,0,,approve,,approved,,2025-05-02 05:44:22.572908,,2025-05-02 05:44:22.572937,,207
7633,7633,359795.00,personal,36,113796.89,0,,reject,,rejected,,2025-05-02 05:44:22.787022,,2025-05-02 05:44:22.787051,,197
7634,7634,652056.00,home,48,34928.95,1,,reject,,rejected,,2025-05-02 05:44:22.980894,,2025-05-02 05:44:22.980931,,229
7635,7635,368224.00,business,48,49179.91,0,,reject,,rejected,,2025-05-02 05:44:23.256189,,2025-05-02 05:44:23.256230,,7
7636,7636,51724.00,personal,12,30404.88,1,,approve,,approved,,2025-05-02 05:44:23.500819,,2025-05-02 05:44:23.500848,,78
7637,7637,502716.00,personal,48,21644.35,1,,reject,,rejected,,2025-05-02 05:44:23.776257,,2025-05-02 05:44:23.776284,,300
7638,7638,917178.00,home,12,41156.33,0,,reject,,rejected,,2025-05-02 05:44:23.959831,,2025-05-02 05:44:23.959858,,30
7639,7639,78948.00,medical,24,123552.37,0,,approve,,approved,,2025-05-02 05:44:24.143497,,2025-05-02 05:44:24.143527,,275
7640,7640,318335.00,business,36,90999.63,1,,approve,,approved,,2025-05-02 05:44:24.357631,,2025-05-02 05:44:24.357662,,105
7641,7641,532901.00,medical,60,123623.68,0,,reject,,rejected,,2025-05-02 05:44:24.622876,,2025-05-02 05:44:24.622902,,126
7642,7642,112297.00,business,60,30252.34,1,,reject,,rejected,,2025-05-02 05:44:24.898158,,2025-05-02 05:44:24.898184,,216
7643,7643,780923.00,medical,36,54229.93,1,,reject,,rejected,,2025-05-02 05:44:25.163365,,2025-05-02 05:44:25.163405,,82
7644,7644,736172.00,home,36,34928.95,0,,reject,,rejected,,2025-05-02 05:44:25.408243,,2025-05-02 05:44:25.408283,,229
7645,7645,427408.00,education,12,117204.12,1,,approve,,approved,,2025-05-02 05:44:25.785093,,2025-05-02 05:44:25.785120,,267
7646,7646,102191.00,business,36,49852.46,1,,reject,,rejected,,2025-05-02 05:44:26.233111,,2025-05-02 05:44:26.233137,,115
7647,7647,659495.00,personal,36,49852.46,0,,reject,,rejected,,2025-05-02 05:44:26.479352,,2025-05-02 05:44:26.479392,,115
7648,7648,756822.00,home,48,59177.06,1,,reject,,rejected,,2025-05-02 05:44:26.714053,,2025-05-02 05:44:26.714093,,143
7649,7649,73046.00,home,12,26454.38,0,,reject,,rejected,,2025-05-02 05:44:26.989193,,2025-05-02 05:44:26.989222,,177
7650,7650,500198.00,business,48,42959.77,1,,reject,,rejected,,2025-05-02 05:44:27.275203,,2025-05-02 05:44:27.275242,,227
7651,7651,743806.00,medical,60,87696.59,0,,reject,,rejected,,2025-05-02 05:44:27.489340,,2025-05-02 05:44:27.489367,,246
7652,7652,524553.00,personal,60,106862.55,1,,reject,,rejected,,2025-05-02 05:44:27.662867,,2025-05-02 05:44:27.662907,,144
7653,7653,138256.00,personal,60,106717.32,1,,reject,,rejected,,2025-05-02 05:44:27.846312,,2025-05-02 05:44:27.846339,,213
7654,7654,598575.00,business,24,56715.52,0,,approve,,approved,,2025-05-02 05:44:28.060494,,2025-05-02 05:44:28.060521,,158
7655,7655,466591.00,medical,60,117198.65,0,,approve,,approved,,2025-05-02 05:44:28.326108,,2025-05-02 05:44:28.326148,,237
7656,7656,153911.00,home,60,54229.93,0,,reject,,rejected,,2025-05-02 05:44:28.570535,,2025-05-02 05:44:28.570563,,82
7657,7657,559096.00,home,36,66364.37,1,,reject,,rejected,,2025-05-02 05:44:28.835681,,2025-05-02 05:44:28.835722,,214
7658,7658,507579.00,personal,60,31665.52,0,,reject,,rejected,,2025-05-02 05:44:29.100857,,2025-05-02 05:44:29.100886,,202
7659,7659,387243.00,medical,12,92832.12,1,,reject,,rejected,,2025-05-02 05:44:29.365948,,2025-05-02 05:44:29.365978,,296
7660,7660,130990.00,personal,60,108795.78,1,,reject,,rejected,,2025-05-02 05:44:29.630966,,2025-05-02 05:44:29.630995,,184
7661,7661,888363.00,medical,24,54975.11,0,,reject,,rejected,,2025-05-02 05:44:29.896072,,2025-05-02 05:44:29.896102,,131
7662,7662,50134.00,home,24,41156.33,1,,reject,,rejected,,2025-05-02 05:44:30.100037,,2025-05-02 05:44:30.100067,,30
7663,7663,612733.00,medical,36,60724.14,0,,approve,,approved,,2025-05-02 05:44:30.376658,,2025-05-02 05:44:30.376695,,183
7664,7664,509701.00,medical,60,43542.97,0,,reject,,rejected,,2025-05-02 05:44:30.611182,,2025-05-02 05:44:30.611219,,86
7665,7665,954438.00,business,12,66963.89,1,,reject,,rejected,,2025-05-02 05:44:30.917143,,2025-05-02 05:44:30.917182,,15
7666,7666,489120.00,personal,60,121028.44,0,,reject,,rejected,,2025-05-02 05:44:31.090483,,2025-05-02 05:44:31.090520,,156
7667,7667,662800.00,medical,60,14986.58,1,,reject,,rejected,,2025-05-02 05:44:31.314839,,2025-05-02 05:44:31.314876,,47
7668,7668,808827.00,education,60,117505.87,0,,reject,,rejected,,2025-05-02 05:44:31.498271,,2025-05-02 05:44:31.498301,,95
7669,7669,923918.00,business,48,55220.63,1,,reject,,rejected,,2025-05-02 05:44:31.722744,,2025-05-02 05:44:31.722772,,199
7670,7670,604550.00,medical,48,106862.55,1,,reject,,rejected,,2025-05-02 05:44:31.957309,,2025-05-02 05:44:31.957346,,144
7671,7671,324723.00,business,12,15154.57,0,,reject,,rejected,,2025-05-02 05:44:32.263281,,2025-05-02 05:44:32.263329,,125
7672,7672,518920.00,education,36,123300.28,0,,reject,,rejected,,2025-05-02 05:44:32.528459,,2025-05-02 05:44:32.528500,,138
7673,7673,212993.00,home,60,92498.94,1,,approve,,approved,,2025-05-02 05:44:32.773149,,2025-05-02 05:44:32.773190,,76
7674,7674,642720.00,home,48,115537.26,0,,reject,,rejected,,2025-05-02 05:44:33.038232,,2025-05-02 05:44:33.038271,,210
7675,7675,323675.00,education,48,54229.93,0,,reject,,rejected,,2025-05-02 05:44:33.374897,,2025-05-02 05:44:33.374942,,82
7676,7676,828268.00,medical,36,41156.33,1,,reject,,rejected,,2025-05-02 05:44:33.630104,,2025-05-02 05:44:33.630148,,30
7677,7677,705928.00,education,60,114996.42,0,,approve,,approved,,2025-05-02 05:44:33.926314,,2025-05-02 05:44:33.926358,,251
7678,7678,666236.00,education,36,83236.25,1,,reject,,rejected,,2025-05-02 05:44:34.193047,,2025-05-02 05:44:34.193089,,23
7679,7679,467301.00,education,48,19455.46,1,,reject,,rejected,,2025-05-02 05:44:34.431421,,2025-05-02 05:44:34.431469,,150
7680,7680,224446.00,education,12,55220.63,0,,reject,,rejected,,2025-05-02 05:44:34.815223,,2025-05-02 05:44:34.815264,,199
7681,7681,516639.00,personal,24,51936.12,0,,reject,,rejected,,2025-05-02 05:44:35.162469,,2025-05-02 05:44:35.162508,,12
7682,7682,469372.00,personal,12,90999.63,1,,reject,,rejected,,2025-05-02 05:44:35.427114,,2025-05-02 05:44:35.427155,,105
7683,7683,71514.00,personal,60,74512.98,0,,reject,,rejected,,2025-05-02 05:44:35.723168,,2025-05-02 05:44:35.723207,,188
7684,7684,271578.00,medical,24,51952.11,1,,approve,,approved,,2025-05-02 05:44:36.008636,,2025-05-02 05:44:36.008673,,230
7685,7685,440343.00,home,24,59247.85,0,,reject,,rejected,,2025-05-02 05:44:36.284822,,2025-05-02 05:44:36.284863,,191
7686,7686,134481.00,personal,12,87738.61,1,,approve,,approved,,2025-05-02 05:44:36.560882,,2025-05-02 05:44:36.560909,,211
7687,7687,712583.00,education,60,106717.32,1,,reject,,rejected,,2025-05-02 05:44:36.806015,,2025-05-02 05:44:36.806056,,213
7688,7688,974244.00,home,12,43655.19,0,,reject,,rejected,,2025-05-02 05:44:37.050814,,2025-05-02 05:44:37.050854,,254
7689,7689,458216.00,medical,60,42959.77,1,,reject,,rejected,,2025-05-02 05:44:37.381712,,2025-05-02 05:44:37.381770,,227
7690,7690,553546.00,business,24,115718.43,1,,reject,,rejected,,2025-05-02 05:44:37.623081,,2025-05-02 05:44:37.623122,,218
7691,7691,905913.00,business,60,21644.35,1,,reject,,rejected,,2025-05-02 05:44:37.888314,,2025-05-02 05:44:37.888352,,300
7692,7692,612444.00,home,24,100354.65,0,,reject,,rejected,,2025-05-02 05:44:38.176522,,2025-05-02 05:44:38.176548,,109
7693,7693,810936.00,home,48,80149.69,0,,reject,,rejected,,2025-05-02 05:44:38.449508,,2025-05-02 05:44:38.449546,,250
7694,7694,924542.00,business,48,43542.97,0,,reject,,rejected,,2025-05-02 05:44:38.775335,,2025-05-02 05:44:38.775373,,86
7695,7695,156946.00,education,60,43542.97,1,,reject,,rejected,,2025-05-02 05:44:39.010781,,2025-05-02 05:44:39.010827,,86
7696,7696,597385.00,business,48,72783.94,1,,reject,,rejected,,2025-05-02 05:44:39.288316,,2025-05-02 05:44:39.288359,,49
7697,7697,279440.00,business,24,95034.40,0,,reject,,rejected,,2025-05-02 05:44:39.520404,,2025-05-02 05:44:39.520447,,154
7698,7698,844906.00,personal,60,28069.94,1,,reject,,rejected,,2025-05-02 05:44:39.837261,,2025-05-02 05:44:39.837299,,176
7699,7699,690456.00,business,24,47706.29,1,,reject,,rejected,,2025-05-02 05:44:40.112390,,2025-05-02 05:44:40.112428,,124
7700,7700,90007.00,home,12,108795.78,1,,reject,,rejected,,2025-05-02 05:44:40.296688,,2025-05-02 05:44:40.296727,,184
7701,7701,264297.00,personal,12,104997.84,1,,reject,,rejected,,2025-05-02 05:44:40.531130,,2025-05-02 05:44:40.531167,,258
7702,7702,674535.00,home,36,114260.46,1,,reject,,rejected,,2025-05-02 05:44:40.848693,,2025-05-02 05:44:40.848741,,135
7703,7703,165223.00,business,36,55151.13,1,,approve,,approved,,2025-05-02 05:44:41.144251,,2025-05-02 05:44:41.144281,,286
7704,7704,433666.00,home,24,122145.21,1,,reject,,rejected,,2025-05-02 05:44:41.501203,,2025-05-02 05:44:41.501230,,132
7705,7705,411209.00,medical,24,15154.57,1,,reject,,rejected,,2025-05-02 05:44:41.909415,,2025-05-02 05:44:41.909457,,125
7706,7706,99492.00,medical,36,17077.63,1,,reject,,rejected,,2025-05-02 05:44:42.215352,,2025-05-02 05:44:42.215387,,20
7707,7707,875760.00,home,36,34928.95,0,,reject,,rejected,,2025-05-02 05:44:42.562261,,2025-05-02 05:44:42.562300,,229
7708,7708,970361.00,business,48,123623.68,1,,reject,,rejected,,2025-05-02 05:44:42.786765,,2025-05-02 05:44:42.786805,,126
7709,7709,754135.00,personal,48,97487.74,0,,approve,,approved,,2025-05-02 05:44:43.011234,,2025-05-02 05:44:43.011272,,238
7710,7710,781321.00,medical,36,121028.44,0,,reject,,rejected,,2025-05-02 05:44:43.287563,,2025-05-02 05:44:43.287602,,156
7711,7711,104365.00,personal,24,106862.55,0,,reject,,rejected,,2025-05-02 05:44:43.511442,,2025-05-02 05:44:43.511482,,144
7712,7712,130814.00,education,24,61040.20,0,,approve,,approved,,2025-05-02 05:44:43.766744,,2025-05-02 05:44:43.766783,,11
7713,7713,960954.00,education,48,100354.65,0,,reject,,rejected,,2025-05-02 05:44:43.992708,,2025-05-02 05:44:43.992755,,109
7714,7714,752151.00,personal,36,62015.28,1,,reject,,rejected,,2025-05-02 05:44:44.237882,,2025-05-02 05:44:44.237923,,1
7715,7715,137300.00,business,36,83011.82,1,,reject,,rejected,,2025-05-02 05:44:44.829220,,2025-05-02 05:44:44.829266,,27
7716,7716,245214.00,education,60,115718.43,0,,reject,,rejected,,2025-05-02 05:44:45.205769,,2025-05-02 05:44:45.205796,,218
7717,7717,260572.00,home,48,17077.63,1,,reject,,rejected,,2025-05-02 05:44:45.420034,,2025-05-02 05:44:45.420063,,20
7718,7718,563508.00,medical,60,90005.01,0,,reject,,rejected,,2025-05-02 05:44:45.756995,,2025-05-02 05:44:45.757037,,84
7719,7719,454940.00,business,48,30404.88,0,,reject,,rejected,,2025-05-02 05:44:46.002268,,2025-05-02 05:44:46.002306,,78
7720,7720,862554.00,medical,48,62015.28,0,,reject,,rejected,,2025-05-02 05:44:46.277709,,2025-05-02 05:44:46.277764,,1
7721,7721,483975.00,personal,12,90678.25,1,,reject,,rejected,,2025-05-02 05:44:46.603604,,2025-05-02 05:44:46.603644,,185
7722,7722,75854.00,business,36,105099.80,1,,reject,,rejected,,2025-05-02 05:44:47.082431,,2025-05-02 05:44:47.082458,,299
7723,7723,839105.00,business,48,107500.98,0,,reject,,rejected,,2025-05-02 05:44:47.378035,,2025-05-02 05:44:47.378063,,269
7724,7724,983339.00,medical,36,107587.92,0,,reject,,rejected,,2025-05-02 05:44:47.663882,,2025-05-02 05:44:47.663922,,61
7725,7725,245633.00,education,36,36270.17,1,,approve,,approved,,2025-05-02 05:44:48.022605,,2025-05-02 05:44:48.022644,,87
7726,7726,806301.00,personal,48,110560.56,1,,reject,,rejected,,2025-05-02 05:44:48.348864,,2025-05-02 05:44:48.348904,,110
7727,7727,789995.00,home,36,46428.78,0,,reject,,rejected,,2025-05-02 05:44:48.614075,,2025-05-02 05:44:48.614113,,243
7728,7728,515854.00,education,12,69770.42,1,,reject,,rejected,,2025-05-02 05:44:48.909741,,2025-05-02 05:44:48.909782,,119
7729,7729,391742.00,home,60,122145.21,0,,approve,,approved,,2025-05-02 05:44:49.195456,,2025-05-02 05:44:49.195493,,132
7730,7730,402599.00,business,36,90005.01,0,,approve,,approved,,2025-05-02 05:44:49.430060,,2025-05-02 05:44:49.430098,,84
7731,7731,825480.00,education,24,36455.03,0,,reject,,rejected,,2025-05-02 05:44:49.705509,,2025-05-02 05:44:49.705550,,266
7732,7732,122038.00,personal,60,46428.78,0,,reject,,rejected,,2025-05-02 05:44:50.082761,,2025-05-02 05:44:50.082798,,243
7733,7733,933183.00,home,60,108524.13,0,,reject,,rejected,,2025-05-02 05:44:50.338347,,2025-05-02 05:44:50.338386,,282
7734,7734,308880.00,home,12,66364.37,1,,approve,,approved,,2025-05-02 05:44:50.603473,,2025-05-02 05:44:50.603501,,214
7735,7735,413558.00,home,24,22111.25,0,,reject,,rejected,,2025-05-02 05:44:50.868307,,2025-05-02 05:44:50.868355,,219
7736,7736,166464.00,business,36,43542.97,0,,reject,,rejected,,2025-05-02 05:44:51.123652,,2025-05-02 05:44:51.123690,,86
7737,7737,616274.00,education,24,66963.89,0,,reject,,rejected,,2025-05-02 05:44:51.409245,,2025-05-02 05:44:51.409281,,15
7738,7738,801755.00,education,48,69770.42,1,,reject,,rejected,,2025-05-02 05:44:51.726848,,2025-05-02 05:44:51.726887,,119
7739,7739,534574.00,home,36,100354.65,1,,reject,,rejected,,2025-05-02 05:44:52.053505,,2025-05-02 05:44:52.053543,,109
7740,7740,745722.00,personal,24,99072.43,1,,reject,,rejected,,2025-05-02 05:44:52.369511,,2025-05-02 05:44:52.369545,,204
7741,7741,755111.00,home,48,87488.50,1,,reject,,rejected,,2025-05-02 05:44:52.635363,,2025-05-02 05:44:52.635404,,167
7742,7742,425326.00,home,48,123646.31,1,,approve,,approved,,2025-05-02 05:44:52.819201,,2025-05-02 05:44:52.819241,,3
7743,7743,795477.00,education,36,54229.93,1,,reject,,rejected,,2025-05-02 05:44:53.043805,,2025-05-02 05:44:53.043843,,82
7744,7744,774541.00,personal,12,90005.01,0,,reject,,rejected,,2025-05-02 05:44:53.319700,,2025-05-02 05:44:53.319761,,84
7745,7745,937771.00,personal,60,106244.23,0,,reject,,rejected,,2025-05-02 05:44:53.717031,,2025-05-02 05:44:53.717071,,283
7746,7746,744040.00,personal,12,18400.42,0,,reject,,rejected,,2025-05-02 05:44:53.951894,,2025-05-02 05:44:53.951941,,217
7747,7747,427760.00,personal,24,68319.57,1,,reject,,rejected,,2025-05-02 05:44:54.268008,,2025-05-02 05:44:54.268052,,121
7748,7748,61687.00,education,12,80149.69,0,,reject,,rejected,,2025-05-02 05:44:54.512756,,2025-05-02 05:44:54.512798,,250
7749,7749,962756.00,personal,36,91738.40,0,,reject,,rejected,,2025-05-02 05:44:54.961213,,2025-05-02 05:44:54.961253,,148
7750,7750,707074.00,medical,36,84558.85,0,,reject,,rejected,,2025-05-02 05:44:55.207459,,2025-05-02 05:44:55.207497,,226
7751,7751,153411.00,business,60,88816.35,1,,reject,,rejected,,2025-05-02 05:44:55.421740,,2025-05-02 05:44:55.421778,,162
7752,7752,755768.00,medical,36,98582.29,0,,reject,,rejected,,2025-05-02 05:44:55.625702,,2025-05-02 05:44:55.625752,,52
7753,7753,901262.00,education,24,61040.20,0,,reject,,rejected,,2025-05-02 05:44:55.911531,,2025-05-02 05:44:55.911573,,11
7754,7754,543782.00,business,12,98318.20,0,,approve,,approved,,2025-05-02 05:44:56.115592,,2025-05-02 05:44:56.115631,,163
7755,7755,777001.00,personal,48,25990.08,1,,reject,,rejected,,2025-05-02 05:44:56.341214,,2025-05-02 05:44:56.341251,,130
7756,7756,743778.00,education,60,80935.22,1,,reject,,rejected,,2025-05-02 05:44:56.941188,,2025-05-02 05:44:56.941229,,70
7757,7757,213768.00,home,48,69770.42,1,,reject,,rejected,,2025-05-02 05:44:57.338820,,2025-05-02 05:44:57.338858,,119
7758,7758,777611.00,education,24,61040.20,0,,reject,,rejected,,2025-05-02 05:44:57.573414,,2025-05-02 05:44:57.573452,,11
7759,7759,846319.00,education,12,90005.01,0,,reject,,rejected,,2025-05-02 05:44:57.869566,,2025-05-02 05:44:57.869617,,84
7760,7760,732564.00,business,60,54229.93,0,,reject,,rejected,,2025-05-02 05:44:58.176212,,2025-05-02 05:44:58.176256,,82
7761,7761,926837.00,personal,60,95034.40,1,,reject,,rejected,,2025-05-02 05:44:58.430950,,2025-05-02 05:44:58.430992,,154
7762,7762,581408.00,personal,36,101608.21,0,,approve,,approved,,2025-05-02 05:44:58.698011,,2025-05-02 05:44:58.698052,,66
7763,7763,478258.00,education,60,28241.34,0,,approve,,approved,,2025-05-02 05:44:58.973027,,2025-05-02 05:44:58.973065,,232
7764,7764,223949.00,home,24,103368.55,1,,reject,,rejected,,2025-05-02 05:44:59.269370,,2025-05-02 05:44:59.269414,,244
7765,7765,105590.00,personal,48,64680.61,0,,reject,,rejected,,2025-05-02 05:44:59.483514,,2025-05-02 05:44:59.483562,,113
7766,7766,325777.00,education,60,87488.50,1,,reject,,rejected,,2025-05-02 05:44:59.728393,,2025-05-02 05:44:59.728440,,167
7767,7767,90595.00,business,36,106717.32,0,,reject,,rejected,,2025-05-02 05:44:59.922134,,2025-05-02 05:44:59.922177,,213
7768,7768,412429.00,personal,24,69770.42,1,,reject,,rejected,,2025-05-02 05:45:00.125916,,2025-05-02 05:45:00.125943,,119
7769,7769,536975.00,medical,60,28241.34,0,,approve,,approved,,2025-05-02 05:45:00.360567,,2025-05-02 05:45:00.360610,,232
7770,7770,603655.00,medical,48,92498.94,1,,approve,,approved,,2025-05-02 05:45:00.605641,,2025-05-02 05:45:00.605681,,76
7771,7771,799782.00,home,60,94843.87,1,,reject,,rejected,,2025-05-02 05:45:00.891336,,2025-05-02 05:45:00.891363,,212
7772,7772,606425.00,medical,36,98582.29,1,,reject,,rejected,,2025-05-02 05:45:01.166825,,2025-05-02 05:45:01.166862,,52
7773,7773,644915.00,personal,24,26454.38,1,,reject,,rejected,,2025-05-02 05:45:01.523644,,2025-05-02 05:45:01.523686,,177
7774,7774,854940.00,personal,48,65536.73,1,,reject,,rejected,,2025-05-02 05:45:01.881032,,2025-05-02 05:45:01.881078,,268
7775,7775,688186.00,medical,12,59792.46,0,,reject,,rejected,,2025-05-02 05:45:02.117197,,2025-05-02 05:45:02.117237,,112
7776,7776,149852.00,personal,60,100979.98,1,,reject,,rejected,,2025-05-02 05:45:02.412745,,2025-05-02 05:45:02.412773,,19
7777,7777,848830.00,education,36,46544.05,0,,reject,,rejected,,2025-05-02 05:45:02.688520,,2025-05-02 05:45:02.688565,,45
7778,7778,674264.00,home,60,79517.03,0,,reject,,rejected,,2025-05-02 05:45:03.085875,,2025-05-02 05:45:03.085912,,89
7779,7779,740968.00,business,60,15463.74,1,,reject,,rejected,,2025-05-02 05:45:03.290107,,2025-05-02 05:45:03.290145,,265
7780,7780,146922.00,personal,36,87696.59,1,,reject,,rejected,,2025-05-02 05:45:03.545604,,2025-05-02 05:45:03.545636,,246
7781,7781,514808.00,home,60,45923.82,0,,reject,,rejected,,2025-05-02 05:45:03.810809,,2025-05-02 05:45:03.810839,,120
7782,7782,884383.00,personal,48,110560.56,1,,reject,,rejected,,2025-05-02 05:45:04.075994,,2025-05-02 05:45:04.076033,,110
7783,7783,599882.00,home,24,123558.48,0,,reject,,rejected,,2025-05-02 05:45:04.321103,,2025-05-02 05:45:04.321132,,241
7784,7784,497627.00,personal,24,20061.26,1,,reject,,rejected,,2025-05-02 05:45:04.942430,,2025-05-02 05:45:04.942478,,190
7785,7785,863932.00,home,36,86753.33,1,,reject,,rejected,,2025-05-02 05:45:05.248363,,2025-05-02 05:45:05.248408,,270
7786,7786,333526.00,personal,48,26454.38,0,,reject,,rejected,,2025-05-02 05:45:05.545065,,2025-05-02 05:45:05.545097,,177
7787,7787,933763.00,medical,12,20061.26,0,,reject,,rejected,,2025-05-02 05:45:05.994621,,2025-05-02 05:45:05.994658,,190
7788,7788,953990.00,business,60,64680.61,1,,reject,,rejected,,2025-05-02 05:45:06.229286,,2025-05-02 05:45:06.229333,,113
7789,7789,69620.00,personal,48,66963.89,1,,reject,,rejected,,2025-05-02 05:45:06.504705,,2025-05-02 05:45:06.504750,,15
7790,7790,590316.00,home,12,30404.88,0,,reject,,rejected,,2025-05-02 05:45:06.799928,,2025-05-02 05:45:06.799959,,78
7791,7791,608399.00,education,60,92498.94,1,,reject,,rejected,,2025-05-02 05:45:07.116334,,2025-05-02 05:45:07.116371,,76
