#,id,amount_requested,purpose,term_months,monthly_income,existing_loans,risk_score,ai_decision,ml_scoring_output,status,notes,submitted_at,reviewed_at,updated_at,credit_score_records,user_id
8220,8220,676776,education,48,75097.1,1,,reject,,rejected,,2025-04-28 09:56:41.308847,,2025-04-28 09:56:41.308874,,5956
8221,8221,555407,education,60,108727.67,0,,reject,,rejected,,2025-04-28 09:56:41.488777,,2025-04-28 09:56:41.488864,,9492
8222,8222,769426,education,36,84224.02,0,,reject,,rejected,,2025-04-28 09:56:41.740639,,2025-04-28 09:56:41.740665,,69
8223,8223,590749,business,12,35532.34,1,,reject,,rejected,,2025-04-28 09:56:41.935530,,2025-04-28 09:56:41.935617,,4779
8224,8224,991328,medical,60,116246.03,0,,reject,,rejected,,2025-04-28 09:56:42.139051,,2025-04-28 09:56:42.139137,,4215
8225,8225,301749,home,48,79523.52,0,,reject,,rejected,,2025-04-28 09:56:42.338070,,2025-04-28 09:56:42.338160,,7892
8226,8226,778267,medical,12,47349.72,1,,reject,,rejected,,2025-04-28 09:56:42.566232,,2025-04-28 09:56:42.566319,,7776
8227,8227,285776,home,24,32289.29,0,,reject,,rejected,,2025-04-28 09:56:42.759605,,2025-04-28 09:56:42.759694,,3305
8228,8228,821018,business,48,119654.85,1,,reject,,rejected,,2025-04-28 09:56:43.020112,,2025-04-28 09:56:43.020227,,143
8229,8229,984338,home,48,26271.24,1,,reject,,rejected,,2025-04-28 09:56:43.217209,,2025-04-28 09:56:43.217314,,7859
8230,8230,702924,personal,60,54485.78,1,,approve,,approved,,2025-04-28 09:56:43.441101,,2025-04-28 09:56:43.441216,,3252
8231,8231,931236,education,24,13520.09,1,,reject,,rejected,,2025-04-28 09:56:43.654763,,2025-04-28 09:56:43.654851,,7347
8232,8232,56256,education,48,17227.98,0,,reject,,rejected,,2025-04-28 09:56:43.873450,,2025-04-28 09:56:43.873538,,5246
8233,8233,205094,medical,48,43106.73,0,,reject,,rejected,,2025-04-28 09:56:44.080996,,2025-04-28 09:56:44.081022,,9143
8234,8234,204658,education,24,77626.61,0,,reject,,rejected,,2025-04-28 09:56:44.310937,,2025-04-28 09:56:44.311026,,5356
8235,8235,483213,home,24,96540.76,0,,reject,,rejected,,2025-04-28 09:56:44.519334,,2025-04-28 09:56:44.519424,,4731
8236,8236,94049,home,12,58933.41,1,,reject,,rejected,,2025-04-28 09:56:44.718410,,2025-04-28 09:56:44.718540,,8500
8237,8237,729142,education,48,13696.47,0,,reject,,rejected,,2025-04-28 09:56:44.916154,,2025-04-28 09:56:44.916294,,9090
8238,8238,967803,home,48,61321.77,0,,reject,,rejected,,2025-04-28 09:56:45.135040,,2025-04-28 09:56:45.135081,,7313
8239,8239,946678,home,48,72278.4,1,,reject,,rejected,,2025-04-28 09:56:45.510692,,2025-04-28 09:56:45.510745,,6558
8240,8240,63949,home,60,98298.34,0,,reject,,rejected,,2025-04-28 09:56:45.699550,,2025-04-28 09:56:45.699638,,999
8241,8241,302544,personal,24,55143.98,1,,reject,,rejected,,2025-04-28 09:56:45.922627,,2025-04-28 09:56:45.922715,,8697
8242,8242,755620,home,48,119783.31,0,,approve,,approved,,2025-04-28 09:56:46.116621,,2025-04-28 09:56:46.116712,,3083
8243,8243,62308,business,12,14918.24,1,,reject,,rejected,,2025-04-28 09:56:46.397424,,2025-04-28 09:56:46.397512,,7962
8244,8244,894301,personal,12,70953.86,1,,reject,,rejected,,2025-04-28 09:56:46.603739,,2025-04-28 09:56:46.603767,,9315
8245,8245,416383,education,36,75258.07,1,,reject,,rejected,,2025-04-28 09:56:46.833692,,2025-04-28 09:56:46.833781,,6920
8246,8246,508449,business,60,15926.12,0,,reject,,rejected,,2025-04-28 09:56:47.068765,,2025-04-28 09:56:47.068810,,4189
8247,8247,783628,personal,36,74712.22,1,,reject,,rejected,,2025-04-28 09:56:47.260606,,2025-04-28 09:56:47.260633,,5984
8248,8248,649416,home,36,85923.85,1,,reject,,rejected,,2025-04-28 09:56:47.520463,,2025-04-28 09:56:47.520494,,2444
8249,8249,988368,medical,48,106606.41,0,,reject,,rejected,,2025-04-28 09:56:47.729348,,2025-04-28 09:56:47.729430,,7970
8250,8250,753019,home,36,29132.58,0,,reject,,rejected,,2025-04-28 09:56:47.916417,,2025-04-28 09:56:47.916458,,3756
8251,8251,728111,personal,48,79557.12,1,,reject,,rejected,,2025-04-28 09:56:48.117497,,2025-04-28 09:56:48.117541,,1896
8252,8252,466982,medical,24,113592.63,0,,reject,,rejected,,2025-04-28 09:56:48.312922,,2025-04-28 09:56:48.312962,,6787
8253,8253,711101,medical,48,104143.95,0,,reject,,rejected,,2025-04-28 09:56:48.546987,,2025-04-28 09:56:48.547034,,9113
8254,8254,550313,education,24,30972.95,1,,reject,,rejected,,2025-04-28 09:56:48.735115,,2025-04-28 09:56:48.735156,,3016
8255,8255,73818,personal,60,32846.69,0,,reject,,rejected,,2025-04-28 09:56:49.052259,,2025-04-28 09:56:49.052305,,9175
8256,8256,741495,business,60,19861.03,0,,reject,,rejected,,2025-04-28 09:56:49.258946,,2025-04-28 09:56:49.258987,,5955
8257,8257,657354,medical,36,67025.28,1,,reject,,rejected,,2025-04-28 09:56:49.472804,,2025-04-28 09:56:49.472849,,4686
8258,8258,456644,education,36,63222.15,0,,reject,,rejected,,2025-04-28 09:56:49.746877,,2025-04-28 09:56:49.746921,,2407
8259,8259,782654,medical,48,39024.06,1,,reject,,rejected,,2025-04-28 09:56:49.992867,,2025-04-28 09:56:49.992911,,1270
8260,8260,577426,business,24,92209.22,1,,approve,,approved,,2025-04-28 09:56:50.183074,,2025-04-28 09:56:50.183118,,5218
8261,8261,825740,medical,12,70133.16,1,,reject,,rejected,,2025-04-28 09:56:50.443527,,2025-04-28 09:56:50.443571,,6845
8262,8262,174328,business,24,45856.85,0,,reject,,rejected,,2025-04-28 09:56:50.622398,,2025-04-28 09:56:50.622441,,8208
8263,8263,153901,home,24,50892.52,1,,reject,,rejected,,2025-04-28 09:56:50.823586,,2025-04-28 09:56:50.823631,,3654
8264,8264,161736,medical,36,60827.16,0,,reject,,rejected,,2025-04-28 09:56:51.017323,,2025-04-28 09:56:51.017376,,4786
8265,8265,558419,medical,24,116286.31,1,,reject,,rejected,,2025-04-28 09:56:51.222395,,2025-04-28 09:56:51.222440,,2735
8266,8266,834839,business,36,123545.41,1,,reject,,rejected,,2025-04-28 09:56:51.432141,,2025-04-28 09:56:51.432207,,2835
8267,8267,310816,personal,48,108854.82,1,,approve,,approved,,2025-04-28 09:56:51.635400,,2025-04-28 09:56:51.635430,,5277
8268,8268,462953,personal,36,89014.76,1,,reject,,rejected,,2025-04-28 09:56:52.200525,,2025-04-28 09:56:52.200566,,5745
8269,8269,518701,personal,24,87097.26,0,,reject,,rejected,,2025-04-28 09:56:52.432876,,2025-04-28 09:56:52.432920,,6793
8270,8270,900983,home,12,23424.32,0,,reject,,rejected,,2025-04-28 09:56:52.648308,,2025-04-28 09:56:52.648348,,6856
8271,8271,815343,business,24,35597.66,1,,reject,,rejected,,2025-04-28 09:56:52.845793,,2025-04-28 09:56:52.845836,,6370
8272,8272,241805,personal,48,67914.88,1,,approve,,approved,,2025-04-28 09:56:53.060029,,2025-04-28 09:56:53.060067,,3749
8273,8273,687172,home,60,101151.71,0,,approve,,approved,,2025-04-28 09:56:53.262789,,2025-04-28 09:56:53.262828,,5411
8274,8274,432468,business,36,106648.56,1,,reject,,rejected,,2025-04-28 09:56:53.456141,,2025-04-28 09:56:53.456206,,7307
8275,8275,982537,personal,60,16161.86,0,,reject,,rejected,,2025-04-28 09:56:53.648518,,2025-04-28 09:56:53.648559,,8475
8276,8276,464060,medical,12,48951.74,0,,reject,,rejected,,2025-04-28 09:56:53.832466,,2025-04-28 09:56:53.832507,,3773
8277,8277,355040,business,24,42167.42,1,,reject,,rejected,,2025-04-28 09:56:54.060380,,2025-04-28 09:56:54.060411,,4438
8278,8278,488778,medical,48,58020.86,0,,reject,,rejected,,2025-04-28 09:56:54.263890,,2025-04-28 09:56:54.263929,,7215
8279,8279,910499,education,24,64223.07,1,,reject,,rejected,,2025-04-28 09:56:54.441901,,2025-04-28 09:56:54.441934,,1320
8280,8280,427587,education,24,114782.29,0,,reject,,rejected,,2025-04-28 09:56:54.630020,,2025-04-28 09:56:54.630046,,8452
8281,8281,321538,home,48,25229.4,0,,reject,,rejected,,2025-04-28 09:56:54.819942,,2025-04-28 09:56:54.820028,,579
8282,8282,531795,personal,60,118971.26,0,,reject,,rejected,,2025-04-28 09:56:55.061693,,2025-04-28 09:56:55.061780,,6053
8283,8283,237287,medical,24,46842.42,1,,reject,,rejected,,2025-04-28 09:56:55.282988,,2025-04-28 09:56:55.283076,,6998
8284,8284,218768,personal,60,122173.24,0,,reject,,rejected,,2025-04-28 09:56:55.490447,,2025-04-28 09:56:55.490535,,2838
8285,8285,786428,education,36,50706.95,0,,reject,,rejected,,2025-04-28 09:56:55.776595,,2025-04-28 09:56:55.776683,,1847
8286,8286,836446,business,12,75603.1,1,,reject,,rejected,,2025-04-28 09:56:55.969433,,2025-04-28 09:56:55.969521,,1523
8287,8287,323351,personal,48,40660.94,1,,reject,,rejected,,2025-04-28 09:56:56.177273,,2025-04-28 09:56:56.177362,,7869
8288,8288,834673,personal,12,118405.52,0,,reject,,rejected,,2025-04-28 09:56:56.370517,,2025-04-28 09:56:56.370606,,4249
8289,8289,864503,personal,12,62235.35,0,,reject,,rejected,,2025-04-28 09:56:56.585773,,2025-04-28 09:56:56.585904,,3993
8290,8290,985620,medical,24,54306.76,1,,reject,,rejected,,2025-04-28 09:56:56.834287,,2025-04-28 09:56:56.834416,,6416
8291,8291,413614,medical,48,55553.94,1,,reject,,rejected,,2025-04-28 09:56:57.041790,,2025-04-28 09:56:57.041878,,6311
8292,8292,409968,home,48,60355.78,0,,reject,,rejected,,2025-04-28 09:56:57.275824,,2025-04-28 09:56:57.275911,,574
8293,8293,315102,medical,24,45826.34,1,,reject,,rejected,,2025-04-28 09:56:57.479083,,2025-04-28 09:56:57.479197,,8518
8294,8294,225297,business,12,65935.67,1,,reject,,rejected,,2025-04-28 09:56:58.378902,,2025-04-28 09:56:58.378940,,4179
8295,8295,769728,medical,36,22400.17,0,,reject,,rejected,,2025-04-28 09:56:58.587357,,2025-04-28 09:56:58.587402,,4149
8296,8296,83565,business,60,48517.01,1,,reject,,rejected,,2025-04-28 09:56:58.795814,,2025-04-28 09:56:58.795855,,534
8297,8297,833216,home,12,31868.1,0,,reject,,rejected,,2025-04-28 09:56:59.014561,,2025-04-28 09:56:59.014598,,8239
8298,8298,605456,medical,12,104675.06,1,,reject,,rejected,,2025-04-28 09:56:59.228142,,2025-04-28 09:56:59.228193,,8392
8299,8299,422765,home,24,119357.36,1,,approve,,approved,,2025-04-28 09:56:59.431733,,2025-04-28 09:56:59.431781,,7897
8300,8300,846918,home,24,89014.76,0,,reject,,rejected,,2025-04-28 09:56:59.625776,,2025-04-28 09:56:59.625866,,5745
8301,8301,455020,personal,48,58682.61,0,,reject,,rejected,,2025-04-28 09:56:59.809394,,2025-04-28 09:56:59.809484,,6343
8302,8302,538809,home,12,121674.43,0,,reject,,rejected,,2025-04-28 09:57:00.032814,,2025-04-28 09:57:00.032904,,1546
8303,8303,753285,business,12,106345.25,0,,reject,,rejected,,2025-04-28 09:57:00.215940,,2025-04-28 09:57:00.216040,,1312
8304,8304,799952,business,24,27087.99,0,,reject,,rejected,,2025-04-28 09:57:00.387656,,2025-04-28 09:57:00.387693,,1137
8305,8305,284237,medical,60,58389.72,1,,reject,,rejected,,2025-04-28 09:57:00.573027,,2025-04-28 09:57:00.573098,,217
8306,8306,495221,medical,48,37010.53,0,,reject,,rejected,,2025-04-28 09:57:00.925033,,2025-04-28 09:57:00.925121,,55
8307,8307,845261,personal,60,82338.06,1,,reject,,rejected,,2025-04-28 09:57:01.151553,,2025-04-28 09:57:01.151642,,5939
8308,8308,905907,education,36,104847.75,0,,reject,,rejected,,2025-04-28 09:57:01.355108,,2025-04-28 09:57:01.355225,,8044
8309,8309,294447,business,60,70905.16,1,,reject,,rejected,,2025-04-28 09:57:01.589067,,2025-04-28 09:57:01.589153,,3028
8310,8310,301686,business,48,12530.92,1,,reject,,rejected,,2025-04-28 09:57:01.812969,,2025-04-28 09:57:01.813060,,8618
8311,8311,668140,business,24,63029.13,1,,reject,,rejected,,2025-04-28 09:57:01.992007,,2025-04-28 09:57:01.992095,,3517
8312,8312,582084,home,48,101091.51,0,,approve,,approved,,2025-04-28 09:57:02.199283,,2025-04-28 09:57:02.199375,,5193
8313,8313,812944,education,60,62717.92,0,,approve,,approved,,2025-04-28 09:57:02.433322,,2025-04-28 09:57:02.433413,,8236
8314,8314,201728,education,60,71957.22,0,,approve,,approved,,2025-04-28 09:57:02.646869,,2025-04-28 09:57:02.646960,,5000
8315,8315,340233,medical,48,54269.68,1,,approve,,approved,,2025-04-28 09:57:02.881068,,2025-04-28 09:57:02.881156,,7310
8316,8316,389377,personal,24,111266.14,1,,reject,,rejected,,2025-04-28 09:57:03.109792,,2025-04-28 09:57:03.109879,,8516
8317,8317,461366,personal,36,90850.58,1,,approve,,approved,,2025-04-28 09:57:03.532122,,2025-04-28 09:57:03.532244,,2054
8318,8318,631619,personal,60,72891.57,1,,reject,,rejected,,2025-04-28 09:57:03.886898,,2025-04-28 09:57:03.886985,,8097
8319,8319,351693,education,12,34458.02,0,,reject,,rejected,,2025-04-28 09:57:04.121994,,2025-04-28 09:57:04.122083,,9476
8320,8320,331359,home,36,85041.82,1,,reject,,rejected,,2025-04-28 09:57:04.305188,,2025-04-28 09:57:04.305281,,979
8321,8321,150254,home,48,25164.08,0,,reject,,rejected,,2025-04-28 09:57:04.498527,,2025-04-28 09:57:04.498617,,7666
8322,8322,724913,medical,60,40475.85,1,,approve,,approved,,2025-04-28 09:57:04.702209,,2025-04-28 09:57:04.702300,,2549
8323,8323,975797,business,36,64768.84,1,,approve,,approved,,2025-04-28 09:57:04.915472,,2025-04-28 09:57:04.915560,,4837
8324,8324,749818,business,36,99053.63,0,,reject,,rejected,,2025-04-28 09:57:05.118973,,2025-04-28 09:57:05.119061,,3464
8325,8325,817489,business,36,73485.28,1,,approve,,approved,,2025-04-28 09:57:05.302196,,2025-04-28 09:57:05.302287,,9306
8326,8326,130506,home,36,32507.68,0,,reject,,rejected,,2025-04-28 09:57:05.510567,,2025-04-28 09:57:05.510657,,2424
8327,8327,97442,education,24,38260.19,0,,reject,,rejected,,2025-04-28 09:57:05.800570,,2025-04-28 09:57:05.800658,,1515
8328,8328,266715,business,36,15808.67,1,,reject,,rejected,,2025-04-28 09:57:06.004088,,2025-04-28 09:57:06.004235,,6806
8329,8329,145067,medical,24,23722.95,0,,approve,,approved,,2025-04-28 09:57:06.207428,,2025-04-28 09:57:06.207519,,9719
8330,8330,527333,education,48,104951.5,0,,reject,,rejected,,2025-04-28 09:57:06.503212,,2025-04-28 09:57:06.503300,,4964
8331,8331,564772,medical,12,66674.48,0,,reject,,rejected,,2025-04-28 09:57:06.817762,,2025-04-28 09:57:06.817851,,5070
8332,8332,238290,business,12,87439.36,1,,reject,,rejected,,2025-04-28 09:57:07.021134,,2025-04-28 09:57:07.021255,,6543
8333,8333,506643,business,60,80842.11,1,,reject,,rejected,,2025-04-28 09:57:07.245068,,2025-04-28 09:57:07.245157,,6812
8334,8334,89437,medical,48,14918.24,0,,reject,,rejected,,2025-04-28 09:57:07.428089,,2025-04-28 09:57:07.428221,,7962
8335,8335,132570,personal,24,24379.79,1,,reject,,rejected,,2025-04-28 09:57:07.621452,,2025-04-28 09:57:07.621539,,8982
8336,8336,475317,medical,48,89020.47,0,,approve,,approved,,2025-04-28 09:57:07.809611,,2025-04-28 09:57:07.809702,,1449
8337,8337,159205,education,48,122929.39,1,,reject,,rejected,,2025-04-28 09:57:07.999328,,2025-04-28 09:57:07.999418,,2948
8338,8338,678139,business,36,29547.58,0,,reject,,rejected,,2025-04-28 09:57:08.182582,,2025-04-28 09:57:08.182670,,2899
8339,8339,747554,home,12,47276.67,0,,reject,,rejected,,2025-04-28 09:57:08.353814,,2025-04-28 09:57:08.353903,,136
8340,8340,163799,education,60,94897.52,0,,reject,,rejected,,2025-04-28 09:57:08.516628,,2025-04-28 09:57:08.516716,,8161
8341,8341,58207,home,48,51034.24,0,,reject,,rejected,,2025-04-28 09:57:08.740437,,2025-04-28 09:57:08.740525,,7582
8342,8342,130438,home,24,31337.24,0,,reject,,rejected,,2025-04-28 09:57:08.987059,,2025-04-28 09:57:08.987194,,8140
8343,8343,148650,education,24,38138.89,0,,reject,,rejected,,2025-04-28 09:57:09.198197,,2025-04-28 09:57:09.198285,,6518
8344,8344,965268,education,60,20495.57,0,,reject,,rejected,,2025-04-28 09:57:09.401762,,2025-04-28 09:57:09.401890,,4420
8345,8345,503335,business,12,25332.97,1,,reject,,rejected,,2025-04-28 09:57:09.605374,,2025-04-28 09:57:09.605465,,4115
8346,8346,410282,medical,12,119543.97,0,,approve,,approved,,2025-04-28 09:57:09.808740,,2025-04-28 09:57:09.808832,,6742
8347,8347,965493,home,12,87249.32,0,,reject,,rejected,,2025-04-28 09:57:10.032002,,2025-04-28 09:57:10.032075,,1786
8348,8348,562515,education,36,71325.54,1,,approve,,approved,,2025-04-28 09:57:10.215349,,2025-04-28 09:57:10.215437,,4358
8349,8349,314754,personal,60,42595.71,0,,reject,,rejected,,2025-04-28 09:57:10.408668,,2025-04-28 09:57:10.408755,,458
8350,8350,358616,home,12,98136.67,0,,reject,,rejected,,2025-04-28 09:57:10.612244,,2025-04-28 09:57:10.612361,,4044
8351,8351,128402,personal,36,110180.67,1,,reject,,rejected,,2025-04-28 09:57:10.805489,,2025-04-28 09:57:10.805579,,7255
8352,8352,725275,personal,60,44245.52,0,,reject,,rejected,,2025-04-28 09:57:10.983514,,2025-04-28 09:57:10.983601,,976
8353,8353,182154,business,12,26864.74,1,,reject,,rejected,,2025-04-28 09:57:11.167773,,2025-04-28 09:57:11.167860,,4217
8354,8354,254633,medical,24,79803.03,1,,reject,,rejected,,2025-04-28 09:57:11.399885,,2025-04-28 09:57:11.399973,,6963
8355,8355,434967,business,24,99955.42,1,,reject,,rejected,,2025-04-28 09:57:11.629448,,2025-04-28 09:57:11.629536,,9542
8356,8356,596330,education,60,59806.59,1,,reject,,rejected,,2025-04-28 09:57:11.833286,,2025-04-28 09:57:11.833421,,3789
8357,8357,108348,personal,24,74348.42,0,,approve,,approved,,2025-04-28 09:57:12.036557,,2025-04-28 09:57:12.036646,,6790
8358,8358,748714,personal,36,96933,1,,approve,,approved,,2025-04-28 09:57:12.229614,,2025-04-28 09:57:12.229704,,4033
8359,8359,383811,education,12,63495.74,0,,reject,,rejected,,2025-04-28 09:57:12.422846,,2025-04-28 09:57:12.422933,,558
8360,8360,106055,business,60,107949.51,0,,reject,,rejected,,2025-04-28 09:57:12.585629,,2025-04-28 09:57:12.585718,,2068
8361,8361,534269,medical,36,112536.3,0,,reject,,rejected,,2025-04-28 09:57:12.814553,,2025-04-28 09:57:12.814642,,6187
8362,8362,846850,medical,60,115481.23,1,,approve,,approved,,2025-04-28 09:57:13.023101,,2025-04-28 09:57:13.023218,,288
8363,8363,337303,business,24,70254.12,0,,reject,,rejected,,2025-04-28 09:57:13.216370,,2025-04-28 09:57:13.216461,,6784
8364,8364,204552,personal,48,35169.66,1,,reject,,rejected,,2025-04-28 09:57:13.450356,,2025-04-28 09:57:13.450444,,8648
8365,8365,731799,personal,24,97903.42,1,,reject,,rejected,,2025-04-28 09:57:13.629653,,2025-04-28 09:57:13.629746,,2709
8366,8366,470338,business,36,121560.27,1,,reject,,rejected,,2025-04-28 09:57:13.894159,,2025-04-28 09:57:13.894280,,9413
8367,8367,368024,education,48,82823.78,0,,reject,,rejected,,2025-04-28 09:57:14.111571,,2025-04-28 09:57:14.111659,,3312
8368,8368,748920,education,12,26200.83,1,,reject,,rejected,,2025-04-28 09:57:14.304956,,2025-04-28 09:57:14.305091,,1201
8369,8369,572520,home,36,104039.09,0,,approve,,approved,,2025-04-28 09:57:14.509893,,2025-04-28 09:57:14.509982,,5343
8370,8370,724344,personal,48,102448.34,0,,reject,,rejected,,2025-04-28 09:57:14.707998,,2025-04-28 09:57:14.708087,,633
8371,8371,605047,home,24,76731.29,1,,reject,,rejected,,2025-04-28 09:57:14.884993,,2025-04-28 09:57:14.885117,,7906
8372,8372,779413,home,36,29454.54,0,,reject,,rejected,,2025-04-28 09:57:15.057470,,2025-04-28 09:57:15.057558,,7791
8373,8373,597179,home,24,90358.76,0,,reject,,rejected,,2025-04-28 09:57:15.260721,,2025-04-28 09:57:15.260797,,7077
8374,8374,320529,business,60,17075.3,0,,reject,,rejected,,2025-04-28 09:57:15.469480,,2025-04-28 09:57:15.469567,,9456
8375,8375,593115,medical,24,86124.46,1,,reject,,rejected,,2025-04-28 09:57:15.657729,,2025-04-28 09:57:15.657816,,2086
8376,8376,53610,medical,36,100243.72,0,,approve,,approved,,2025-04-28 09:57:15.845873,,2025-04-28 09:57:15.845959,,1943
8377,8377,641608,personal,36,81604.08,1,,approve,,approved,,2025-04-28 09:57:16.178060,,2025-04-28 09:57:16.178147,,2531
8378,8378,659902,medical,48,118339.31,0,,reject,,rejected,,2025-04-28 09:57:16.418566,,2025-04-28 09:57:16.418654,,9384
8379,8379,161095,business,36,80130.02,1,,approve,,approved,,2025-04-28 09:57:16.634384,,2025-04-28 09:57:16.634473,,2499
8380,8380,383980,education,12,113536.94,0,,reject,,rejected,,2025-04-28 09:57:16.868261,,2025-04-28 09:57:16.868348,,2785
8381,8381,390170,education,12,95275.44,0,,approve,,approved,,2025-04-28 09:57:17.067940,,2025-04-28 09:57:17.068027,,5326
8382,8382,724636,home,60,56290.73,0,,approve,,approved,,2025-04-28 09:57:17.281103,,2025-04-28 09:57:17.281223,,1673
8383,8383,119638,business,12,25599.05,0,,reject,,rejected,,2025-04-28 09:57:17.488854,,2025-04-28 09:57:17.488940,,4566
8384,8384,727152,business,48,82042.78,1,,approve,,approved,,2025-04-28 09:57:17.676954,,2025-04-28 09:57:17.677041,,8238
8385,8385,307414,education,24,71639.55,1,,reject,,rejected,,2025-04-28 09:57:17.875448,,2025-04-28 09:57:17.875537,,870
8386,8386,358476,home,24,74887.2,0,,reject,,rejected,,2025-04-28 09:57:18.058481,,2025-04-28 09:57:18.058569,,7452
8387,8387,312054,home,24,98149.48,0,,reject,,rejected,,2025-04-28 09:57:18.241656,,2025-04-28 09:57:18.241748,,6302
8388,8388,723073,personal,12,92560,1,,reject,,rejected,,2025-04-28 09:57:18.445119,,2025-04-28 09:57:18.445239,,4926
8389,8389,677492,personal,12,56546.78,1,,reject,,rejected,,2025-04-28 09:57:18.644142,,2025-04-28 09:57:18.644264,,9254
8390,8390,618502,education,60,118870.46,1,,reject,,rejected,,2025-04-28 09:57:18.912500,,2025-04-28 09:57:18.912629,,8785
8391,8391,337381,personal,12,46374.55,0,,reject,,rejected,,2025-04-28 09:57:19.122922,,2025-04-28 09:57:19.123013,,5106
8392,8392,249061,business,24,35304.04,0,,reject,,rejected,,2025-04-28 09:57:19.330287,,2025-04-28 09:57:19.330381,,5499
8393,8393,593800,education,36,30755.75,1,,reject,,rejected,,2025-04-28 09:57:19.523424,,2025-04-28 09:57:19.523511,,1430
8394,8394,233682,personal,36,98632.44,0,,approve,,approved,,2025-04-28 09:57:19.726942,,2025-04-28 09:57:19.727034,,1765
8395,8395,827669,personal,12,114075.13,0,,reject,,rejected,,2025-04-28 09:57:20.327039,,2025-04-28 09:57:20.327125,,6117
8396,8396,891436,education,36,20466.42,1,,reject,,rejected,,2025-04-28 09:57:20.562565,,2025-04-28 09:57:20.562654,,9597
8397,8397,784866,business,24,92177.81,0,,reject,,rejected,,2025-04-28 09:57:20.754415,,2025-04-28 09:57:20.754507,,9003
8398,8398,249184,personal,24,58046.02,1,,reject,,rejected,,2025-04-28 09:57:20.957761,,2025-04-28 09:57:20.957891,,6366
8399,8399,731734,home,12,93879.06,1,,reject,,rejected,,2025-04-28 09:57:21.161086,,2025-04-28 09:57:21.161203,,4777
8400,8400,550633,medical,12,22959.83,0,,reject,,rejected,,2025-04-28 09:57:21.374809,,2025-04-28 09:57:21.374899,,8681
8401,8401,404625,medical,60,52958.95,1,,reject,,rejected,,2025-04-28 09:57:21.639749,,2025-04-28 09:57:21.639889,,7977
8402,8402,897015,personal,48,48423.56,1,,reject,,rejected,,2025-04-28 09:57:21.875880,,2025-04-28 09:57:21.875968,,7843
8403,8403,413414,medical,48,52891.41,1,,reject,,rejected,,2025-04-28 09:57:22.097128,,2025-04-28 09:57:22.097280,,7490
8404,8404,931797,education,48,121439.13,1,,approve,,approved,,2025-04-28 09:57:22.280339,,2025-04-28 09:57:22.280428,,2118
8405,8405,465060,home,48,75449.73,1,,reject,,rejected,,2025-04-28 09:57:22.508926,,2025-04-28 09:57:22.509012,,4970
8406,8406,470647,education,36,16569.43,0,,reject,,rejected,,2025-04-28 09:57:22.734233,,2025-04-28 09:57:22.734321,,3650
8407,8407,982616,education,12,55778.37,0,,reject,,rejected,,2025-04-28 09:57:22.941360,,2025-04-28 09:57:22.941449,,8771
8408,8408,867960,business,48,37627.82,1,,approve,,approved,,2025-04-28 09:57:23.195722,,2025-04-28 09:57:23.195811,,4943
8409,8409,631568,personal,60,101411.88,0,,reject,,rejected,,2025-04-28 09:57:23.419549,,2025-04-28 09:57:23.419637,,9366
8410,8410,575600,business,12,63118.75,0,,reject,,rejected,,2025-04-28 09:57:23.663705,,2025-04-28 09:57:23.663794,,3311
8411,8411,91346,personal,36,89293.56,1,,approve,,approved,,2025-04-28 09:57:23.888997,,2025-04-28 09:57:23.889086,,2565
8412,8412,776483,education,12,87758.35,0,,reject,,rejected,,2025-04-28 09:57:24.111401,,2025-04-28 09:57:24.111489,,4514
8413,8413,318664,business,12,74191.5,1,,reject,,rejected,,2025-04-28 09:57:24.387516,,2025-04-28 09:57:24.387602,,6914
8414,8414,317676,home,60,22442.8,0,,reject,,rejected,,2025-04-28 09:57:24.644382,,2025-04-28 09:57:24.644461,,5311
8415,8415,218600,personal,36,16347.76,1,,reject,,rejected,,2025-04-28 09:57:24.884453,,2025-04-28 09:57:24.884542,,909
8416,8416,437909,home,48,33897.79,1,,reject,,rejected,,2025-04-28 09:57:25.067484,,2025-04-28 09:57:25.067574,,5824
8417,8417,351861,personal,24,23495.18,0,,reject,,rejected,,2025-04-28 09:57:25.250415,,2025-04-28 09:57:25.250503,,4509
8418,8418,123873,medical,24,58379.05,1,,reject,,rejected,,2025-04-28 09:57:25.443663,,2025-04-28 09:57:25.443751,,7860
8419,8419,94675,personal,48,68691.5,0,,approve,,approved,,2025-04-28 09:57:25.637022,,2025-04-28 09:57:25.637111,,2082
8420,8420,940353,education,48,115845.23,0,,reject,,rejected,,2025-04-28 09:57:25.891484,,2025-04-28 09:57:25.891572,,9547
8421,8421,947287,medical,60,87077.52,1,,reject,,rejected,,2025-04-28 09:57:26.115197,,2025-04-28 09:57:26.115286,,5633
8422,8422,340680,home,12,51436.69,1,,reject,,rejected,,2025-04-28 09:57:26.318724,,2025-04-28 09:57:26.318815,,4453
8423,8423,162278,home,12,122803.97,0,,reject,,rejected,,2025-04-28 09:57:26.522302,,2025-04-28 09:57:26.522392,,3801
8424,8424,449858,personal,36,50614.58,0,,reject,,rejected,,2025-04-28 09:57:26.725859,,2025-04-28 09:57:26.725982,,4914
8425,8425,730961,home,36,114490.79,1,,reject,,rejected,,2025-04-28 09:57:26.979849,,2025-04-28 09:57:26.979936,,9234
8426,8426,845972,medical,60,18772.29,0,,reject,,rejected,,2025-04-28 09:57:27.210611,,2025-04-28 09:57:27.210720,,5147
